"Date Heure, GMT+01:00",Température 1 (K),Température 2 (K),Température 3 (K),Température 4 (K)
2019-08-28 03:00:00,305.78242801,305.91066746999996,303.67132517,288.87699999999995
2019-08-28 03:15:00,305.73919684,305.86140518999997,303.62611051,288.859
2019-08-28 03:30:00,305.69633896,305.81232535,303.5813702,288.839
2019-08-28 03:45:00,305.65384037999996,305.76344487,303.53708316999996,288.81899999999996
2019-08-28 04:00:00,305.6118132,305.71477511999996,298.99322986,288.79999999999995
2019-08-28 04:15:00,305.57041301,305.66632274999995,297.94979159999997,288.779
2019-08-28 04:30:00,305.52986539,305.61809128,295.90675045999996,288.75899999999996
2019-08-28 04:45:00,305.4904299,305.57008294999997,294.86409022,288.73999999999995
2019-08-28 05:00:00,305.45243704999996,305.52230075,293.82179755,288.722
2019-08-28 05:15:00,305.41621616,305.47475088,293.77986096999996,288.702
2019-08-28 05:30:00,305.3818467,305.42744316999995,293.73827043,288.68399999999997
2019-08-28 05:45:00,305.34948513999996,305.38039084999997,293.69701736999997,288.666
2019-08-28 06:00:00,305.31920799,305.33361131,293.65609501999995,288.649
2019-08-28 06:15:00,305.29085325,305.28712565,293.61549938999997,288.63399999999996
2019-08-28 06:30:00,305.26445686,305.24095874,293.57523054,288.621
2019-08-28 06:45:00,305.24008846,305.1951398,293.53529162999996,288.60699999999997
2019-08-28 07:00:00,305.21780465999996,305.03940164,293.49568801,288.59499999999997
2019-08-28 07:15:00,305.19777346999996,304.99437839999996,293.45642741,288.585
2019-08-28 07:30:00,305.18025367999996,304.94980443,293.41751888,288.57399999999996
2019-08-28 07:45:00,305.16503301,304.90571230999996,293.37897336,288.56699999999995
2019-08-28 08:00:00,305.15208455,304.86213153,293.34080321,288.55899999999997
2019-08-28 08:15:00,305.14156598,304.81909020999996,293.30302165999996,288.553
2019-08-28 08:30:00,305.1334281,304.77661765,293.26564375,288.54999999999995
2019-08-28 08:45:00,305.12744508,304.73474519999996,293.22868738,288.549
2019-08-28 09:00:00,305.12350451,304.69350572999997,293.19217183999996,288.54699999999997
2019-08-28 09:15:00,305.12153498,304.65293199999996,293.15611758,288.549
2019-08-28 09:30:00,305.12157885,304.61305551,293.12054635,288.55199999999996
2019-08-28 09:45:00,305.12347303999996,304.57390584999996,293.08548053,288.556
