Date/Heure,Pression différentielle (m),Temperature (K)
16/03/24 16:15:00,0.0117362643525446,282.549
16/03/24 16:30:00,0.0112093981531969,282.57
16/03/24 16:45:00,0.0108181977217732,282.57899999999995
16/03/24 17:00:00,0.0106042764672762,282.58
16/03/24 17:15:00,0.0113170450019329,282.576
16/03/24 17:30:00,0.0110131020908174,282.56
16/03/24 17:45:00,0.0108502617810338,282.54
16/03/24 18:00:00,0.0111378701289746,282.512
16/03/24 18:15:00,0.0106285954336135,282.494
16/03/24 18:30:00,0.01008810586891,282.469
16/03/24 18:45:00,0.0117646236463644,282.438
16/03/24 19:00:00,0.0097768737416662,282.409
16/03/24 19:15:00,0.0113489213701786,282.381
16/03/24 19:30:00,0.0103326465508409,282.356
16/03/24 19:45:00,0.0117649447706358,282.32899999999995
16/03/24 20:00:00,0.0097297079970921,282.301
16/03/24 20:15:00,0.0112343641806672,282.27
16/03/24 20:30:00,0.0115242278496319,282.237
16/03/24 20:45:00,0.012058311076256,282.2
16/03/24 21:00:00,0.0120324897270105,282.165
16/03/24 21:15:00,0.0124544154628509,282.13199999999995
16/03/24 21:30:00,0.0090804625138678,282.1
16/03/24 21:45:00,0.0111739683838606,282.06699999999995
16/03/24 22:00:00,0.0118419323719498,282.03799999999995
16/03/24 22:15:00,0.0115026957632884,282.008
16/03/24 22:30:00,0.0107645617561812,281.98
16/03/24 22:45:00,0.0111014660423767,281.951
16/03/24 23:00:00,0.0104528785647326,281.921
16/03/24 23:15:00,0.011256978635311,281.895
16/03/24 23:30:00,0.0104075892658295,281.869
16/03/24 23:45:00,0.0107770616139818,281.844
16/03/25 00:00:00,0.0101393333653833,281.818
16/03/25 00:15:00,0.0093365287363378,281.793
16/03/25 00:30:00,0.0099267123650093,281.772
16/03/25 00:45:00,0.0099547312841972,281.754
16/03/25 01:00:00,0.0088529839510098,281.734
16/03/25 01:15:00,0.0110143467679151,281.715
16/03/25 01:30:00,0.0105733656459009,281.698
16/03/25 01:45:00,0.0107180719482809,281.682
16/03/25 02:00:00,0.0102205634229652,281.67
16/03/25 02:15:00,0.0095570715762027,281.657
16/03/25 02:30:00,0.0107139594319465,281.647
16/03/25 02:45:00,0.0101183100943262,281.636
16/03/25 03:00:00,0.0099636226283595,281.626
16/03/25 03:15:00,0.0106867848900866,281.61499999999995
16/03/25 03:30:00,0.010724314658296,281.608
16/03/25 03:45:00,0.0103982166626548,281.597
16/03/25 04:00:00,0.0100730207954231,281.584
16/03/25 04:15:00,0.0099409442907771,281.572
16/03/25 04:30:00,0.0105058105728993,281.559
16/03/25 04:45:00,0.010219061040057,281.549
16/03/25 05:00:00,0.0092882779849294,281.535
16/03/25 05:15:00,0.0103768722673262,281.524
16/03/25 05:30:00,0.0104089700147176,281.513
16/03/25 05:45:00,0.010387697808241,281.5
16/03/25 06:00:00,0.0096676737455868,281.488
16/03/25 06:15:00,0.0110212894775545,281.471
16/03/25 06:30:00,0.0106074443966791,281.45399999999995
16/03/25 06:45:00,0.0111994467199402,281.441
16/03/25 07:00:00,0.01054274008661,281.429
16/03/25 07:15:00,0.009472207622765,281.416
16/03/25 07:30:00,0.012043336692342,281.407
16/03/25 07:45:00,0.0101578208659223,281.396
16/03/25 08:00:00,0.0109682743360886,281.388
16/03/25 08:15:00,0.00994342929686,281.38199999999995
16/03/25 08:30:00,0.0092152716407494,281.376
16/03/25 08:45:00,0.011727162109206,281.374
16/03/25 09:00:00,0.011396553471517,281.373
16/03/25 09:15:00,0.010990414982844,281.371
16/03/25 09:30:00,0.0106335724324257,281.368
16/03/25 09:45:00,0.011588770705693,281.376
16/03/25 10:00:00,0.0100890762283706,281.396
16/03/25 10:15:00,0.0107842340086802,281.415
16/03/25 10:30:00,0.0104812317266953,281.429
16/03/25 10:45:00,0.0111356830390016,281.446
16/03/25 11:00:00,0.010959330053435,281.472
16/03/25 11:15:00,0.0112347981685676,281.503
16/03/25 11:30:00,0.010822815095593,281.53
16/03/25 11:45:00,0.0109413596740955,281.572
16/03/25 12:00:00,0.0110630809523921,281.623
16/03/25 12:15:00,0.0114801171708317,281.661
16/03/25 12:30:00,0.0101527401641835,281.684
16/03/25 12:45:00,0.010509170151118,281.72
16/03/25 13:00:00,0.0108430084270924,281.774
16/03/25 13:15:00,0.0106771213574482,281.85299999999995
16/03/25 13:30:00,0.0110118810121926,281.921
16/03/25 13:45:00,0.0110449193887146,281.94
16/03/25 14:00:00,0.0114822919970905,281.965
16/03/25 14:15:00,0.0110423044426983,282.022
16/03/25 14:30:00,0.0111337322304225,282.08
16/03/25 14:45:00,0.0112676659303791,282.13199999999995
16/03/25 15:00:00,0.0120496686675132,282.159
16/03/25 15:15:00,0.0123979602484012,282.197
16/03/25 15:30:00,0.0101638124664617,282.241
16/03/25 15:45:00,0.0123225410869901,282.28799999999995
16/03/25 16:00:00,0.0114976728126312,282.344
16/03/25 16:15:00,0.012106508889173,282.414
16/03/25 16:30:00,0.0101314994717816,282.449
16/03/25 16:45:00,0.0115403808536488,282.506
16/03/25 17:00:00,0.0120872430683007,282.565
16/03/25 17:15:00,0.011385842577976,282.62
16/03/25 17:30:00,0.0110421723287087,282.664
16/03/25 17:45:00,0.0121584066549406,282.696
16/03/25 18:00:00,0.0112887001458835,282.699
16/03/25 18:15:00,0.0114831727010834,282.697
16/03/25 18:30:00,0.0115930556204827,282.682
16/03/25 18:45:00,0.0118083108172335,282.662
16/03/25 19:00:00,0.0116147067023123,282.634
16/03/25 19:15:00,0.0120791431629751,282.599
16/03/25 19:30:00,0.010616018574371,282.566
16/03/25 19:45:00,0.0101840442986821,282.517
16/03/25 20:00:00,0.0113820319355525,282.46
16/03/25 20:15:00,0.0118075469346706,282.403
16/03/25 20:30:00,0.0119418065714887,282.35
16/03/25 20:45:00,0.0123736605324244,282.299
16/03/25 21:00:00,0.0109435358196213,282.253
16/03/25 21:15:00,0.0111940317754266,282.203
16/03/25 21:30:00,0.0117194918436685,282.141
16/03/25 21:45:00,0.0115498085693711,282.072
16/03/25 22:00:00,0.0103408125131612,282.001
16/03/25 22:15:00,0.0111805851566384,281.928
16/03/25 22:30:00,0.0104288229715852,281.85
16/03/25 22:45:00,0.0102668270391296,281.78
16/03/25 23:00:00,0.0111283085155179,281.707
16/03/25 23:15:00,0.0105895702691422,281.634
16/03/25 23:30:00,0.0116857748919389,281.558
16/03/25 23:45:00,0.0097092823419997,281.488
16/03/26 00:00:00,0.0108964107498244,281.427
16/03/26 00:15:00,0.0112658494098458,281.374
16/03/26 00:30:00,0.0102332592776939,281.321
16/03/26 00:45:00,0.0094742800653641,281.259
16/03/26 01:00:00,0.0093434990022509,281.196
16/03/26 01:15:00,0.0097292144743655,281.13899999999995
16/03/26 01:30:00,0.0091457246199138,281.085
16/03/26 01:45:00,0.0098950630432887,281.028
16/03/26 02:00:00,0.0101514228337562,280.965
16/03/26 02:15:00,0.010249035580414,280.90099999999995
16/03/26 02:30:00,0.0102421781781299,280.84
16/03/26 02:45:00,0.0089789437277732,280.797
16/03/26 03:00:00,0.0103795808266111,280.768
16/03/26 03:15:00,0.0091955184290075,280.746
16/03/26 03:30:00,0.0094026352197117,280.72799999999995
16/03/26 03:45:00,0.0100231315893161,280.71599999999995
16/03/26 04:00:00,0.0092031672701283,280.713
16/03/26 04:15:00,0.0100195230756778,280.724
16/03/26 04:30:00,0.0094089886192997,280.746
16/03/26 04:45:00,0.0088237859472412,280.772
16/03/26 05:00:00,0.0078048576811662,280.797
16/03/26 05:15:00,0.0075398554819559,280.819
16/03/26 05:30:00,0.0077750537555197,280.835
16/03/26 05:45:00,0.0088012712377231,280.854
16/03/26 06:00:00,0.0075715791665846,280.873
16/03/26 06:15:00,0.0077583836303033,280.888
16/03/26 06:30:00,0.0075499088343945,280.905
16/03/26 06:45:00,0.0083423004860091,280.921
16/03/26 07:00:00,0.0085906181222325,280.94
16/03/26 07:15:00,0.0081958091771705,280.957
16/03/26 07:30:00,0.0080900050859747,280.979
16/03/26 07:45:00,0.0085165329030753,281.012
16/03/26 08:00:00,0.0082090344168129,281.048
16/03/26 08:15:00,0.0087640157871509,281.089
16/03/26 08:30:00,0.0081761259802243,281.137
16/03/26 08:45:00,0.0082982983227256,281.18699999999995
16/03/26 09:00:00,0.0084874158585497,281.245
16/03/26 09:15:00,0.0078683304326412,281.302
16/03/26 09:30:00,0.0081913431677008,281.38
16/03/26 09:45:00,0.0096604037798189,281.46
16/03/26 10:00:00,0.0087989030530702,281.517
16/03/26 10:15:00,0.0081820536978251,281.553
16/03/26 10:30:00,0.009212388508953,281.611
16/03/26 10:45:00,0.0091156923284752,281.685
16/03/26 11:00:00,0.0100804784522059,281.768
16/03/26 11:15:00,0.0090512093975518,281.844
16/03/26 11:30:00,0.0093244606923815,281.912
16/03/26 11:45:00,0.0096370652626002,281.985
16/03/26 12:00:00,0.0097049992109548,282.063
16/03/26 12:15:00,0.0096802099300522,282.134
16/03/26 12:30:00,0.0101027166700307,282.208
16/03/26 12:45:00,0.009996528890892,282.287
16/03/26 13:00:00,0.0092237158785078,282.38
16/03/26 13:15:00,0.0093640414787733,282.482
16/03/26 13:30:00,0.0105572358500455,282.576
16/03/26 13:45:00,0.0098490886470095,282.662
16/03/26 14:00:00,0.0104715529014972,282.782
16/03/26 14:15:00,0.0101556141352774,282.945
16/03/26 14:30:00,0.0106307378910084,283.147
16/03/26 14:45:00,0.0117624768408571,283.285
16/03/26 15:00:00,0.0113433874301788,283.42
16/03/26 15:15:00,0.0126759475222254,283.57
16/03/26 15:30:00,0.0135489799213704,283.7
16/03/26 15:45:00,0.0139231650403557,283.833
16/03/26 16:00:00,0.0149467723891329,283.938
16/03/26 16:15:00,0.0150961000231336,284.004
16/03/26 16:30:00,0.0152775061541652,284.043
16/03/26 16:45:00,0.0164810557517868,284.098
16/03/26 17:00:00,0.0159410942527301,284.136
16/03/26 17:15:00,0.0164209727733383,284.155
16/03/26 17:30:00,0.017605035170942,284.177
16/03/26 17:45:00,0.0167837176591399,284.177
16/03/26 18:00:00,0.0177226246825436,284.177
16/03/26 18:15:00,0.016908524198018,284.161
16/03/26 18:30:00,0.01742545254709,284.15
16/03/26 18:45:00,0.0156552853490184,284.15599999999995
16/03/26 19:00:00,0.0161830921774965,284.165
16/03/26 19:15:00,0.0175964312629202,284.168
16/03/26 19:30:00,0.0171577247122905,284.162
16/03/26 19:45:00,0.0163440752919697,284.145
16/03/26 20:00:00,0.0163598769769074,284.122
16/03/26 20:15:00,0.0166547264150754,284.098
16/03/26 20:30:00,0.0155615637395493,284.071
16/03/26 20:45:00,0.0160445515836897,284.043
16/03/26 21:00:00,0.0164094796016632,284.0
16/03/26 21:15:00,0.0157644813872968,283.946
16/03/26 21:30:00,0.0155206407049903,283.88899999999995
16/03/26 21:45:00,0.0163925495965799,283.837
16/03/26 22:00:00,0.0156136898711089,283.791
16/03/26 22:15:00,0.015998968716789,283.747
16/03/26 22:30:00,0.014333218729168,283.706
16/03/26 22:45:00,0.0161123879609747,283.664
16/03/26 23:00:00,0.0163628983545504,283.626
16/03/26 23:15:00,0.0169096498796295,283.593
16/03/26 23:30:00,0.0152805467821687,283.563
16/03/26 23:45:00,0.0158476683853148,283.545
16/03/27 00:00:00,0.0159516730322816,283.53099999999995
16/03/27 00:15:00,0.0157087874168761,283.516
16/03/27 00:30:00,0.0160533982952738,283.50199999999995
16/03/27 00:45:00,0.0137549587667489,283.488
16/03/27 01:00:00,0.0155952237949866,283.479
16/03/27 01:15:00,0.0147856339525088,283.453
16/03/27 01:30:00,0.0160261515645621,283.41
16/03/27 01:45:00,0.0148375400241897,283.366
16/03/27 02:00:00,0.0133282817593545,283.331
16/03/27 02:15:00,0.0144968972844225,283.295
16/03/27 02:30:00,0.0151639447063319,283.256
16/03/27 02:45:00,0.0138161398705351,283.21599999999995
16/03/27 03:00:00,0.0134714712410558,283.182
16/03/27 03:15:00,0.0139576165346297,283.147
16/03/27 03:30:00,0.0132742008614148,283.114
16/03/27 03:45:00,0.0133596396871336,283.081
16/03/27 04:00:00,0.0136716632532142,283.047
16/03/27 04:15:00,0.0126160303458974,283.013
16/03/27 04:30:00,0.012381268698768,282.984
16/03/27 04:45:00,0.0140957673086365,282.945
16/03/27 05:00:00,0.0140152228129085,282.911
16/03/27 05:15:00,0.0135194992940514,282.879
16/03/27 05:30:00,0.0129532220682334,282.847
16/03/27 05:45:00,0.011759634383838,282.802
16/03/27 06:00:00,0.0113755980411994,282.751
16/03/27 06:15:00,0.012076998531524,282.696
16/03/27 06:30:00,0.0124464323789553,282.63899999999995
16/03/27 06:45:00,0.0115784723756358,282.59
16/03/27 07:00:00,0.0121143454213087,282.537
16/03/27 07:15:00,0.0111202064361361,282.491
16/03/27 07:30:00,0.0112974471123419,282.451
16/03/27 07:45:00,0.0109093511918603,282.409
16/03/27 08:00:00,0.0103806037342516,282.37
16/03/27 08:15:00,0.0095746416557726,282.352
16/03/27 08:30:00,0.0106388062822592,282.335
16/03/27 08:45:00,0.0087550899000686,282.316
16/03/27 09:00:00,0.0104479229903371,282.313
16/03/27 09:15:00,0.0104456676693131,282.318
16/03/27 09:30:00,0.0097831164516812,282.335
16/03/27 09:45:00,0.0095990713116827,282.358
16/03/27 10:00:00,0.0110418595103506,282.404
16/03/27 10:15:00,0.0098348313390241,282.465
16/03/27 10:30:00,0.0103744380256785,282.508
16/03/27 10:45:00,0.0091519966699474,282.539
16/03/27 11:00:00,0.0102944889718591,282.593
16/03/27 11:15:00,0.0107856633479473,282.60299999999995
16/03/27 11:30:00,0.0096614398059628,282.697
16/03/27 11:45:00,0.0109297274017845,282.80499999999995
16/03/27 12:00:00,0.0108108761367809,282.884
16/03/27 12:15:00,0.0106039229741409,283.03799999999995
16/03/27 12:30:00,0.0110024126216931,283.073
16/03/27 12:45:00,0.0115854851000709,283.15599999999995
16/03/27 13:00:00,0.0119465749193471,283.306
16/03/27 13:15:00,0.012187330341072,283.42999999999995
16/03/27 13:30:00,0.0104878612276651,283.556
16/03/27 13:45:00,0.0114195849119232,283.6
16/03/27 14:00:00,0.0126507986163305,283.718
16/03/27 14:15:00,0.0117454532225054,283.796
16/03/27 14:30:00,0.011215952826781,283.883
16/03/27 14:45:00,0.0115805212197621,283.917
16/03/27 15:00:00,0.0117963766710116,284.02
16/03/27 15:15:00,0.0117525897550168,284.089
16/03/27 15:30:00,0.013027139311214,284.13899999999995
16/03/27 15:45:00,0.0109748294741504,284.205
16/03/27 16:00:00,0.0121638728283671,284.232
16/03/27 16:15:00,0.0142108757719561,284.266
16/03/27 16:30:00,0.0111748062390201,284.267
16/03/27 16:45:00,0.0123348322938368,284.234
16/03/27 17:00:00,0.0120598152429089,284.202
16/03/27 17:15:00,0.0137643760025018,284.173
16/03/27 17:30:00,0.0137823800699721,284.101
16/03/27 17:45:00,0.0136384652064288,284.023
16/03/27 18:00:00,0.0119749512894712,283.961
16/03/27 18:15:00,0.0125257431420328,283.903
16/03/27 18:30:00,0.0122533939756126,283.833
16/03/27 18:45:00,0.0131121883171327,283.782
16/03/27 19:00:00,0.0123591114401861,283.739
16/03/27 19:15:00,0.0135932756526515,283.678
16/03/27 19:30:00,0.0123707091695771,283.605
16/03/27 19:45:00,0.0124588110672135,283.53
16/03/27 20:00:00,0.0103063780951915,283.453
16/03/27 20:15:00,0.013858401659938,283.383
16/03/27 20:30:00,0.0129691646375518,283.31699999999995
16/03/27 20:45:00,0.0119772665356328,283.254
16/03/27 21:00:00,0.0122915069220163,283.183
16/03/27 21:15:00,0.0113308044390792,283.111
16/03/27 21:30:00,0.0120376176998613,283.044
16/03/27 21:45:00,0.0124726387354108,282.994
16/03/27 22:00:00,0.0132726503526053,282.953
16/03/27 22:15:00,0.0115711748535941,282.915
16/03/27 22:30:00,0.0110704848158943,282.89
16/03/27 22:45:00,0.0130653988093776,282.859
16/03/27 23:00:00,0.0117610260771733,282.831
16/03/27 23:15:00,0.0106936462501717,282.807
16/03/27 23:30:00,0.0120911258995761,282.785
16/03/27 23:45:00,0.0112399274606854,282.759
16/03/28 00:00:00,0.0115293448780355,282.731
16/03/28 00:15:00,0.0115383661621311,282.711
16/03/28 00:30:00,0.0118246261300477,282.69
16/03/28 00:45:00,0.0118757022621708,282.665
16/03/28 01:00:00,0.0106156637619687,282.647
16/03/28 01:15:00,0.0100792482128786,282.625
16/03/28 01:30:00,0.0115006872036279,282.594
16/03/28 01:45:00,0.0113016510678888,282.56199999999995
16/03/28 02:00:00,0.0110876913126708,282.53099999999995
16/03/28 02:15:00,0.01236350262227,282.50199999999995
16/03/28 02:30:00,0.011712659823602,282.477
16/03/28 02:45:00,0.0123259006652088,282.449
16/03/28 03:00:00,0.0122281772289781,282.421
16/03/28 03:15:00,0.0108672722808821,282.394
16/03/28 03:30:00,0.012461926058125,282.36
16/03/28 03:45:00,0.0117047896033354,282.326
16/03/28 04:00:00,0.0118232427426256,282.292
16/03/28 04:15:00,0.011530130185015,282.256
16/03/28 04:30:00,0.0111836428609462,282.214
16/03/28 04:45:00,0.0124734708490246,282.182
16/03/28 05:00:00,0.010493859350373,282.15099999999995
16/03/28 05:15:00,0.0106439784232104,282.123
16/03/28 05:30:00,0.011469336262495,282.098
16/03/28 05:45:00,0.0115579469754177,282.07
16/03/28 06:00:00,0.0090166266440774,282.045
16/03/28 06:15:00,0.0114090896559823,282.019
16/03/28 06:30:00,0.0104660845540145,281.996
16/03/28 06:45:00,0.0099378122235612,281.976
16/03/28 07:00:00,0.0098975375694022,281.957
16/03/28 07:15:00,0.0105609957280338,281.94199999999995
16/03/28 07:30:00,0.0105257020304879,281.928
16/03/28 07:45:00,0.0103728188213403,281.914
16/03/28 08:00:00,0.0097486802499668,281.90599999999995
16/03/28 08:15:00,0.0094189737406873,281.903
16/03/28 08:30:00,0.0112800599111969,281.908
16/03/28 08:45:00,0.0093515967335203,281.912
16/03/28 09:00:00,0.0093977352223415,281.918
16/03/28 09:15:00,0.0109784252595967,281.931
16/03/28 09:30:00,0.010682208191044,281.946
16/03/28 09:45:00,0.0106858552054033,281.97
16/03/28 10:00:00,0.0089044114022122,282.001
16/03/28 10:15:00,0.0083224046803082,282.052
16/03/28 10:30:00,0.0102500716065579,282.138
16/03/28 10:45:00,0.0106961251243975,282.236
16/03/28 11:00:00,0.0097600351757953,282.322
16/03/28 11:15:00,0.0105887381555283,282.446
16/03/28 11:30:00,0.0099691824150546,282.488
16/03/28 11:45:00,0.0105102529838961,282.62
16/03/28 12:00:00,0.0132394627857894,282.81
16/03/28 12:15:00,0.0117847557334592,283.00699999999995
16/03/28 12:30:00,0.0115152573299714,283.051
16/03/28 12:45:00,0.0113512274556377,283.17
16/03/28 13:00:00,0.0104116252451997,283.344
16/03/28 13:15:00,0.0108609276516852,283.511
16/03/28 13:30:00,0.0112612552441874,283.57
16/03/28 13:45:00,0.0123324024003014,283.718
16/03/28 14:00:00,0.0117178853675223,283.813
16/03/28 14:15:00,0.0119359383887142,283.863
16/03/28 14:30:00,0.0126826281779419,283.86
16/03/28 14:45:00,0.0126940154726343,283.927
16/03/28 15:00:00,0.0106295124642712,284.008
16/03/28 15:15:00,0.0129904202322018,284.068
16/03/28 15:30:00,0.0134549096313561,284.077
16/03/28 15:45:00,0.0127421795974204,284.113
16/03/28 16:00:00,0.0136721567759409,284.209
16/03/28 16:15:00,0.0122276942603872,284.275
16/03/28 16:30:00,0.0140910501896911,284.287
16/03/28 16:45:00,0.0134365796270243,284.254
16/03/28 17:00:00,0.0143429185884712,284.25
16/03/28 17:15:00,0.0146237657859304,284.241
16/03/28 17:30:00,0.0149362019154948,284.174
16/03/28 17:45:00,0.0155077619718368,284.086
16/03/28 18:00:00,0.0130450711898324,284.00699999999995
16/03/28 18:15:00,0.0136659223718391,283.914
16/03/28 18:30:00,0.0139430311157266,283.80499999999995
16/03/28 18:45:00,0.0134372927451519,283.719
16/03/28 19:00:00,0.0146538317654999,283.669
16/03/28 19:15:00,0.0126986306723979,283.628
16/03/28 19:30:00,0.0123539476051483,283.582
16/03/28 19:45:00,0.014329388836384,283.53
16/03/28 20:00:00,0.0127966030440481,283.487
16/03/28 20:15:00,0.0139661014471653,283.433
16/03/28 20:30:00,0.0142464398293382,283.37699999999995
16/03/28 20:45:00,0.0128791670438839,283.32
16/03/28 21:00:00,0.0127506605521551,283.268
16/03/28 21:15:00,0.0119080323331553,283.223
16/03/28 21:30:00,0.0123172705201803,283.17
16/03/28 21:45:00,0.0143786401420605,283.116
16/03/28 22:00:00,0.0126219711820015,283.064
16/03/28 22:15:00,0.0114279276208112,283.016
16/03/28 22:30:00,0.0129967841117592,282.967
16/03/28 22:45:00,0.0134023993473756,282.91
16/03/28 23:00:00,0.0119966898527122,282.858
16/03/28 23:15:00,0.0128414819535236,282.822
16/03/28 23:30:00,0.0115985983308735,282.778
16/03/28 23:45:00,0.0117930131349919,282.72799999999995
16/03/29 00:00:00,0.0122565282168847,282.679
16/03/29 00:15:00,0.0110253915139194,282.625
16/03/29 00:30:00,0.011697846893696,282.57
16/03/29 00:45:00,0.0096494715071322,282.523
16/03/29 01:00:00,0.0114734067847853,282.474
16/03/29 01:15:00,0.0118188812908717,282.426
16/03/29 01:30:00,0.0123407328454753,282.372
16/03/29 01:45:00,0.0119214172430611,282.319
16/03/29 02:00:00,0.0108585191825665,282.261
16/03/29 02:15:00,0.0113952895440588,282.202
16/03/29 02:30:00,0.0116331172014093,282.148
16/03/29 02:45:00,0.0107909256088439,282.09
16/03/29 03:00:00,0.010885831970273,282.032
16/03/29 03:15:00,0.011088385180438,281.98
16/03/29 03:30:00,0.0118499408380631,281.928
16/03/29 03:45:00,0.0114134366699659,281.873
16/03/29 04:00:00,0.0112704576229631,281.821
16/03/29 04:15:00,0.0100058507296315,281.765
16/03/29 04:30:00,0.0115353491326004,281.707
16/03/29 04:45:00,0.010214661087582,281.65099999999995
16/03/29 05:00:00,0.0105302787295304,281.597
16/03/29 05:15:00,0.0098210609574305,281.545
16/03/29 05:30:00,0.0089354565116332,281.491
16/03/29 05:45:00,0.0093655014031596,281.44
16/03/29 06:00:00,0.0106978256782901,281.394
16/03/29 06:15:00,0.0102825889040794,281.348
16/03/29 06:30:00,0.0104724786283797,281.296
16/03/29 06:45:00,0.0103679507283562,281.251
16/03/29 07:00:00,0.0090739669106323,281.212
16/03/29 07:15:00,0.0097468974175643,281.176
16/03/29 07:30:00,0.0089459114831083,281.159
16/03/29 07:45:00,0.0095537395542577,281.143
16/03/29 08:00:00,0.0109959852495085,281.114
16/03/29 08:15:00,0.0092502140192162,281.098
16/03/29 08:30:00,0.0092968180100125,281.11499999999995
16/03/29 08:45:00,0.0092118350610887,281.15099999999995
16/03/29 09:00:00,0.0105058381291731,281.206
16/03/29 09:15:00,0.0089555137713421,281.246
16/03/29 09:30:00,0.0096588292080589,281.279
16/03/29 09:45:00,0.0098149420554917,281.346
16/03/29 10:00:00,0.010956153353641,281.463
16/03/29 10:15:00,0.0097464332348562,281.542
16/03/29 10:30:00,0.009965825010892,281.577
16/03/29 10:45:00,0.0097162696842172,281.657
16/03/29 11:00:00,0.0103799059086834,281.79
16/03/29 11:15:00,0.0103123040290475,281.988
16/03/29 11:30:00,0.0099004653337766,282.135
16/03/29 11:45:00,0.0105030250121724,282.251
16/03/29 12:00:00,0.0106835530777451,282.31199999999995
16/03/29 12:15:00,0.0096940739249143,282.38
16/03/29 12:30:00,0.0110324978516231,282.517
16/03/29 12:45:00,0.0096322925666295,282.529
16/03/29 13:00:00,0.0108263698159507,282.605
16/03/29 13:15:00,0.0113551702120508,282.688
16/03/29 13:30:00,0.0113733427201755,282.756
16/03/29 13:45:00,0.010668352966573,282.835
16/03/29 14:00:00,0.0112410509682408,282.941
16/03/29 14:15:00,0.0115076277392111,283.1
16/03/29 14:30:00,0.0112666955709186,283.205
16/03/29 14:45:00,0.0107729399369449,283.30499999999995
16/03/29 15:00:00,0.0114288214433075,283.383
16/03/29 15:15:00,0.0119115362890778,283.504
16/03/29 15:30:00,0.0112106446140394,283.606
16/03/29 15:45:00,0.0113065830438114,283.654
16/03/29 16:00:00,0.0128596667253624,283.652
16/03/29 16:15:00,0.0122744111148126,283.634
16/03/29 16:30:00,0.0130636116288628,283.629
16/03/29 16:45:00,0.0124521221055837,283.609
16/03/29 17:00:00,0.0115154126521224,283.556
16/03/29 17:15:00,0.0099052927519835,283.516
16/03/29 17:30:00,0.0105972401443683,283.498
16/03/29 17:45:00,0.0115008679079965,283.496
16/03/29 18:00:00,0.0102955718046372,283.493
16/03/29 18:15:00,0.010427177994718,283.48999999999995
16/03/29 18:30:00,0.0107885359997742,283.487
16/03/29 18:45:00,0.0104629035061082,283.487
16/03/29 19:00:00,0.0111697937683323,283.484
16/03/29 19:15:00,0.010948165921633,283.47
16/03/29 19:30:00,0.0103864185882233,283.444
16/03/29 19:45:00,0.0111755806015525,283.407
16/03/29 20:00:00,0.0094225394054922,283.363
16/03/29 20:15:00,0.0109448063434143,283.309
16/03/29 20:30:00,0.01041649551224,283.25699999999995
16/03/29 20:45:00,0.0096502992726337,283.211
16/03/29 21:00:00,0.0106520293478455,283.176
16/03/29 21:15:00,0.0092183009339943,283.142
16/03/29 21:30:00,0.010220486886001,283.11
16/03/29 21:45:00,0.0100657801696738,283.084
16/03/29 22:00:00,0.009507209536058,283.06699999999995
16/03/29 22:15:00,0.010502629524993,283.04999999999995
16/03/29 22:30:00,0.0088558964228247,283.027
16/03/29 22:45:00,0.0090598413263251,283.004
16/03/29 23:00:00,0.008936800543545,282.984
16/03/29 23:15:00,0.010106788511588,282.961
16/03/29 23:30:00,0.0091642392864151,282.941
16/03/29 23:45:00,0.0084238643960543,282.92999999999995
16/03/30 00:00:00,0.0090199455475189,282.924
16/03/30 00:15:00,0.0102767929101568,282.921
16/03/30 00:30:00,0.0091732605705107,282.921
16/03/30 00:45:00,0.0103265399126162,282.919
16/03/30 01:00:00,0.0095545183390688,282.918
16/03/30 01:15:00,0.0101243800155745,282.922
16/03/30 01:30:00,0.0094414587198755,282.924
16/03/30 01:45:00,0.0089321984622849,282.918
16/03/30 02:00:00,0.007960708939154,282.902
16/03/30 02:15:00,0.0079493938333134,282.895
16/03/30 02:30:00,0.0096716182857446,282.887
16/03/30 02:45:00,0.0096612053083137,282.878
16/03/30 03:00:00,0.0094784796727986,282.87
16/03/30 03:15:00,0.0093351073126725,282.867
16/03/30 03:30:00,0.0086178088856075,282.86499999999995
16/03/30 03:45:00,0.0085563005256928,282.86499999999995
16/03/30 04:00:00,0.009138816062883,282.861
16/03/30 04:15:00,0.0090307181499423,282.856
16/03/30 04:30:00,0.0097986608952862,282.85
16/03/30 04:45:00,0.0089994984680098,282.845
16/03/30 05:00:00,0.0094472311153253,282.835
16/03/30 05:15:00,0.0097081737366926,282.822
16/03/30 05:30:00,0.0090858394221382,282.81
16/03/30 05:45:00,0.0092567796372474,282.796
16/03/30 06:00:00,0.0082626791527959,282.782
16/03/30 06:15:00,0.0084829153061599,282.767
16/03/30 06:30:00,0.0093865286320177,282.753
16/03/30 06:45:00,0.0081509197877256,282.741
16/03/30 07:00:00,0.0080794495145847,282.731
16/03/30 07:15:00,0.0083860747479782,282.721
16/03/30 07:30:00,0.0082947047113355,282.711
16/03/30 07:45:00,0.0081825279701913,282.699
16/03/30 08:00:00,0.0089875542321298,282.691
16/03/30 08:15:00,0.0083141197225017,282.684
16/03/30 08:30:00,0.0093086520207974,282.681
16/03/30 08:45:00,0.0083362748070274,282.679
16/03/30 09:00:00,0.0084023130593504,282.685
16/03/30 09:15:00,0.0080604133787714,282.697
16/03/30 09:30:00,0.0085398408351749,282.717
16/03/30 09:45:00,0.0081020749136757,282.741
16/03/30 10:00:00,0.0081961705859076,282.761
16/03/30 10:15:00,0.0073834617947174,282.774
