"Date Heure, GMT+01:00","Temp., °C (SEN S/N: 21065779, LBL: Triv)","Tension, V (SEN S/N: 21065779, LBL: U)"
07/07/17 09:15:00,17.589,1.37472
07/07/17 09:30:00,17.604,1.3809
07/07/17 09:45:00,17.61,1.38403
07/07/17 10:00:00,17.628,1.38796
07/07/17 10:15:00,17.648,1.39048
07/07/17 10:30:00,17.668,1.39673
07/07/17 10:45:00,17.675,1.3986
07/07/17 11:00:00,17.694,1.40028
07/07/17 11:15:00,17.718,1.40616
07/07/17 11:30:00,17.739,1.40822
07/07/17 11:45:00,17.751,1.40909
07/07/17 12:00:00,17.758,1.41043
07/07/17 12:15:00,17.766,1.41176
07/07/17 12:30:00,17.775,1.41276
07/07/17 12:45:00,17.796,1.41863
07/07/17 13:00:00,17.824,1.41863
07/07/17 13:15:00,17.864,1.42344
07/07/17 13:30:00,17.904,1.42714
07/07/17 13:45:00,17.941,1.43111
07/07/17 14:00:00,17.974,1.43442
07/07/17 14:15:00,18.004,1.43404
07/07/17 14:30:00,18.056,1.44018
07/07/17 14:45:00,18.093,1.44507
07/07/17 15:00:00,18.133,1.44781
07/07/17 15:15:00,18.175,1.45178
07/07/17 15:30:00,18.225,1.45666
07/07/17 15:45:00,18.271,1.4609
07/07/17 16:00:00,18.328,1.46315
07/07/17 16:15:00,18.39,1.46998
07/07/17 16:30:00,18.454,1.47368
07/07/17 16:45:00,18.524,1.47818
07/07/17 17:00:00,18.594,1.4818
07/07/17 17:15:00,18.652,1.48596
07/07/17 17:30:00,18.699,1.48672
07/07/17 17:45:00,18.759,1.48932
07/07/17 18:00:00,18.821,1.49683
07/07/17 18:15:00,18.876,1.50198
07/07/17 18:30:00,18.935,1.50347
07/07/17 18:45:00,18.99,1.50885
07/07/17 19:00:00,19.034,1.50988
07/07/17 19:15:00,19.066,1.50713
07/07/17 19:30:00,19.102,1.50568
07/07/17 19:45:00,19.115,1.50168
07/07/17 20:00:00,19.133,1.49588
07/07/17 20:15:00,19.158,1.49084
07/07/17 20:30:00,19.179,1.48665
07/07/17 20:45:00,19.2,1.48466
07/07/17 21:00:00,19.221,1.4844
07/07/17 21:15:00,19.239,1.48245
07/07/17 21:30:00,19.245,1.48196
07/07/17 21:45:00,19.251,1.4802
07/07/17 22:00:00,19.248,1.47833
07/07/17 22:15:00,19.239,1.4757
07/07/17 22:30:00,19.216,1.4749
07/07/17 22:45:00,19.194,1.47147
07/07/17 23:00:00,19.167,1.46712
07/07/17 23:15:00,19.138,1.4646
07/07/17 23:30:00,19.108,1.46078
07/07/17 23:45:00,19.084,1.45674
07/08/17 00:00:00,19.056,1.45243
07/08/17 00:15:00,19.035,1.44942
07/08/17 00:30:00,19.013,1.44411
07/08/17 00:45:00,18.99,1.44289
07/08/17 01:00:00,18.967,1.43973
07/08/17 01:15:00,18.944,1.43709
07/08/17 01:30:00,18.928,1.43374
07/08/17 01:45:00,18.904,1.43046
07/08/17 02:00:00,18.873,1.42767
07/08/17 02:15:00,18.837,1.42596
07/08/17 02:30:00,18.8,1.41962
07/08/17 02:45:00,18.762,1.41646
07/08/17 03:00:00,18.71,1.40948
07/08/17 03:15:00,18.656,1.40448
07/08/17 03:30:00,18.6,1.39712
07/08/17 03:45:00,18.539,1.39406
07/08/17 04:00:00,18.473,1.38968
07/08/17 04:15:00,18.405,1.38369
07/08/17 04:30:00,18.332,1.3772
07/08/17 04:45:00,18.253,1.3679
07/08/17 05:00:00,18.175,1.36324
07/08/17 05:15:00,18.096,1.35302
07/08/17 05:30:00,18.017,1.34764
07/08/17 05:45:00,17.937,1.33944
07/08/17 06:00:00,17.862,1.33062
07/08/17 06:15:00,17.794,1.32509
07/08/17 06:30:00,17.73,1.31987
07/08/17 06:45:00,17.671,1.31567
07/08/17 07:00:00,17.628,1.31312
07/08/17 07:15:00,17.596,1.31437
07/08/17 07:30:00,17.579,1.31746
07/08/17 07:45:00,17.57,1.32013
07/08/17 08:00:00,17.562,1.31914
07/08/17 08:15:00,17.567,1.32475
07/08/17 08:30:00,17.562,1.32635
07/08/17 08:45:00,17.556,1.3286
07/08/17 09:00:00,17.549,1.32788
07/08/17 09:15:00,17.538,1.3286
07/08/17 09:30:00,17.541,1.33112
07/08/17 09:45:00,17.541,1.33257
07/08/17 10:00:00,17.549,1.33467
07/08/17 10:15:00,17.556,1.33799
07/08/17 10:30:00,17.565,1.34108
07/08/17 10:45:00,17.581,1.34367
07/08/17 11:00:00,17.598,1.34833
07/08/17 11:15:00,17.616,1.35069
07/08/17 11:30:00,17.623,1.35492
07/08/17 11:45:00,17.638,1.35607
07/08/17 12:00:00,17.651,1.35733
07/08/17 12:15:00,17.665,1.3595
07/08/17 12:30:00,17.681,1.36095
07/08/17 12:45:00,17.7,1.36458
07/08/17 13:00:00,17.729,1.36755
07/08/17 13:15:00,17.766,1.36664
07/08/17 13:30:00,17.788,1.36786
07/08/17 13:45:00,17.825,1.3727
07/08/17 14:00:00,17.855,1.37778
07/08/17 14:15:00,17.888,1.3785
07/08/17 14:30:00,17.919,1.38403
07/08/17 14:45:00,17.964,1.3883
07/08/17 15:00:00,18.01,1.39284
07/08/17 15:15:00,18.057,1.39956
07/08/17 15:30:00,18.109,1.40337
07/08/17 15:45:00,18.163,1.40761
07/08/17 16:00:00,18.224,1.41299
07/08/17 16:15:00,18.282,1.4181
07/08/17 16:30:00,18.34,1.42256
07/08/17 16:45:00,18.397,1.42893
07/08/17 17:00:00,18.464,1.43149
07/08/17 17:15:00,18.537,1.4374
07/08/17 17:30:00,18.604,1.44015
07/08/17 17:45:00,18.671,1.4448
07/08/17 18:00:00,18.729,1.449
07/08/17 18:15:00,18.778,1.45167
07/08/17 18:30:00,18.836,1.45441
07/08/17 18:45:00,18.889,1.45556
07/08/17 19:00:00,18.947,1.45785
07/08/17 19:15:00,18.998,1.46059
07/08/17 19:30:00,19.036,1.46162
07/08/17 19:45:00,19.068,1.45933
07/08/17 20:00:00,19.093,1.45552
07/08/17 20:15:00,19.12,1.45102
07/08/17 20:30:00,19.141,1.44614
07/08/17 20:45:00,19.161,1.44594
07/08/17 21:00:00,19.175,1.44385
07/08/17 21:15:00,19.185,1.43774
07/08/17 21:30:00,19.191,1.43572
07/08/17 21:45:00,19.191,1.43549
07/08/17 22:00:00,19.194,1.43446
07/08/17 22:15:00,19.199,1.43141
07/08/17 22:30:00,19.201,1.42988
07/08/17 22:45:00,19.199,1.42832
07/08/17 23:00:00,19.193,1.42657
07/08/17 23:15:00,19.191,1.42454
07/08/17 23:30:00,19.196,1.42218
07/08/17 23:45:00,19.197,1.42164
07/09/17 00:00:00,19.199,1.41825
07/09/17 00:15:00,19.194,1.41844
07/09/17 00:30:00,19.187,1.41585
07/09/17 00:45:00,19.176,1.41787
07/09/17 01:00:00,19.163,1.41821
07/09/17 01:15:00,19.145,1.41474
07/09/17 01:30:00,19.126,1.41035
07/09/17 01:45:00,19.106,1.4062
07/09/17 02:00:00,19.081,1.40455
07/09/17 02:15:00,19.051,1.40181
07/09/17 02:30:00,19.017,1.39769
07/09/17 02:45:00,18.983,1.39403
07/09/17 03:00:00,18.947,1.39109
07/09/17 03:15:00,18.904,1.38628
07/09/17 03:30:00,18.857,1.38273
07/09/17 03:45:00,18.809,1.37861
07/09/17 04:00:00,18.763,1.37388
07/09/17 04:15:00,18.717,1.36889
07/09/17 04:30:00,18.666,1.365
07/09/17 04:45:00,18.614,1.36027
07/09/17 05:00:00,18.562,1.35504
07/09/17 05:15:00,18.509,1.35199
07/09/17 05:30:00,18.455,1.34672
07/09/17 05:45:00,18.406,1.3418
07/09/17 06:00:00,18.36,1.3378
07/09/17 06:15:00,18.32,1.33474
07/09/17 06:30:00,18.28,1.33051
07/09/17 06:45:00,18.244,1.32845
07/09/17 07:00:00,18.212,1.32994
07/09/17 07:15:00,18.178,1.32662
07/09/17 07:30:00,18.163,1.32647
07/09/17 07:45:00,18.143,1.32517
07/09/17 08:00:00,18.127,1.32685
07/09/17 08:15:00,18.115,1.32795
07/09/17 08:30:00,18.112,1.33207
07/09/17 08:45:00,18.136,1.33585
07/09/17 09:00:00,18.151,1.34245
07/09/17 09:15:00,18.163,1.34867
07/09/17 09:30:00,18.175,1.35443
07/09/17 09:45:00,18.191,1.35786
07/09/17 10:00:00,18.172,1.35222
07/09/17 10:15:00,18.152,1.34813
07/09/17 10:30:00,18.149,1.35069
07/09/17 10:45:00,18.155,1.35435
07/09/17 11:00:00,18.167,1.35897
07/09/17 11:15:00,18.18,1.36316
07/09/17 11:30:00,18.206,1.36694
07/09/17 11:45:00,18.215,1.36862
07/09/17 12:00:00,18.235,1.3724
07/09/17 12:15:00,18.258,1.38067
07/09/17 12:30:00,18.262,1.38071
07/09/17 12:45:00,18.277,1.38331
07/09/17 13:00:00,18.299,1.39055
07/09/17 13:15:00,18.319,1.39094
07/09/17 13:30:00,18.325,1.39059
07/09/17 13:45:00,18.334,1.38735
07/09/17 14:00:00,18.353,1.38209
07/09/17 14:15:00,18.368,1.37999
07/09/17 14:30:00,18.374,1.38087
07/09/17 14:45:00,18.371,1.38411
07/09/17 15:00:00,18.363,1.38025
07/09/17 15:15:00,18.356,1.37297
07/09/17 15:30:00,18.344,1.36957
07/09/17 15:45:00,18.342,1.36664
07/09/17 16:00:00,18.344,1.36347
07/09/17 16:15:00,18.347,1.35779
07/09/17 16:30:00,18.35,1.35145
07/09/17 16:45:00,18.357,1.34928
07/09/17 17:00:00,18.363,1.35035
07/09/17 17:15:00,18.372,1.34943
07/09/17 17:30:00,18.384,1.35122
07/09/17 17:45:00,18.389,1.34939
07/09/17 18:00:00,18.392,1.34771
07/09/17 18:15:00,18.399,1.34535
07/09/17 18:30:00,18.406,1.34169
07/09/17 18:45:00,18.414,1.33864
07/09/17 19:00:00,18.418,1.33761
07/09/17 19:15:00,18.42,1.33341
07/09/17 19:30:00,18.421,1.33188
07/09/17 19:45:00,18.42,1.32799
07/09/17 20:00:00,18.417,1.32643
07/09/17 20:15:00,18.433,1.32177
07/09/17 20:30:00,18.49,1.32311
07/09/17 20:45:00,18.479,1.3196
07/09/17 21:00:00,18.472,1.31888
07/09/17 21:15:00,18.469,1.31468
07/09/17 21:30:00,18.432,1.31369
07/09/17 21:45:00,18.406,1.31109
07/09/17 22:00:00,18.396,1.31098
07/09/17 22:15:00,18.39,1.30865
07/09/17 22:30:00,18.403,1.30537
07/09/17 22:45:00,18.399,1.30365
07/09/17 23:00:00,18.392,1.30232
07/09/17 23:15:00,18.389,1.30053
07/09/17 23:30:00,18.464,1.31304
07/09/17 23:45:00,18.738,1.32547
07/10/17 00:00:00,18.632,1.31228
07/10/17 00:15:00,18.496,1.30175
07/10/17 00:30:00,18.411,1.29522
07/10/17 00:45:00,18.357,1.2911
07/10/17 01:00:00,18.32,1.28763
07/10/17 01:15:00,18.289,1.2837
07/10/17 01:30:00,18.256,1.28054
07/10/17 01:45:00,18.224,1.27913
07/10/17 02:00:00,18.191,1.27474
07/10/17 02:15:00,18.154,1.2726
07/10/17 02:30:00,18.117,1.27047
07/10/17 02:45:00,18.078,1.26123
07/10/17 03:00:00,18.038,1.25803
07/10/17 03:15:00,17.995,1.25528
07/10/17 03:30:00,17.953,1.24949
07/10/17 03:45:00,17.911,1.24823
07/10/17 04:00:00,17.87,1.24193
07/10/17 04:15:00,17.83,1.23602
07/10/17 04:30:00,17.79,1.2327
07/10/17 04:45:00,17.746,1.22915
07/10/17 05:00:00,17.705,1.22408
07/10/17 05:15:00,17.663,1.2187
07/10/17 05:30:00,17.628,1.21641
07/10/17 05:45:00,17.592,1.21321
07/10/17 06:00:00,17.559,1.20859
07/10/17 06:15:00,17.528,1.20142
07/10/17 06:30:00,17.498,1.19898
07/10/17 06:45:00,17.473,1.19543
07/10/17 07:00:00,17.455,1.19482
07/10/17 07:15:00,17.448,1.19303
07/10/17 07:30:00,17.433,1.19055
07/10/17 07:45:00,17.422,1.18555
07/10/17 08:00:00,17.408,1.19135
07/10/17 08:15:00,17.394,1.18799
07/10/17 08:30:00,17.372,1.18757
07/10/17 08:45:00,17.348,1.18688
07/10/17 09:00:00,17.314,1.1807
07/10/17 09:15:00,17.28,1.17498
07/10/17 09:30:00,17.247,1.18223
07/10/17 09:45:00,17.219,1.16861
07/10/17 10:00:00,17.189,1.16911
07/10/17 10:15:00,17.165,1.16365
07/10/17 10:30:00,17.134,1.1619
07/10/17 10:45:00,17.109,1.15755
07/10/17 11:00:00,17.091,1.15885
07/10/17 11:15:00,17.083,1.15747
07/10/17 11:30:00,17.095,1.15839
07/10/17 11:45:00,17.091,1.16064
07/10/17 12:00:00,17.079,1.16171
07/10/17 12:15:00,17.067,1.1603
07/10/17 12:30:00,17.082,1.16453
07/10/17 12:45:00,17.095,1.16735
07/10/17 13:00:00,17.101,1.1714
07/10/17 13:15:00,17.097,1.17052
07/10/17 13:30:00,17.082,0.00412
07/10/17 13:45:00,17.077,1.16903
07/10/17 14:00:00,17.067,1.16693
07/10/17 14:15:00,17.064,1.16712
07/10/17 14:30:00,17.061,1.16785
07/10/17 14:45:00,17.057,1.16796
07/10/17 15:00:00,17.06,1.17144
07/10/17 15:15:00,17.06,1.17094
07/10/17 15:30:00,17.042,1.1648
07/10/17 15:45:00,17.021,1.16144
07/10/17 16:00:00,17.0,1.14725
07/10/17 16:15:00,16.981,1.1445
07/10/17 16:30:00,16.975,1.13684
07/10/17 16:45:00,16.972,1.13378
07/10/17 17:00:00,17.002,1.13535
07/10/17 17:15:00,17.005,1.13092
07/10/17 17:30:00,16.979,1.12516
07/10/17 17:45:00,16.964,1.12531
07/10/17 18:00:00,17.002,1.13146
07/10/17 18:15:00,17.031,1.13634
07/10/17 18:30:00,17.048,0.00412
07/10/17 18:45:00,17.052,1.14626
07/10/17 19:00:00,17.052,1.14096
07/10/17 19:15:00,17.058,1.13996
07/10/17 19:30:00,17.064,1.13752
07/10/17 19:45:00,17.074,1.13672
07/10/17 20:00:00,17.079,1.13447
07/10/17 20:15:00,17.082,1.13455
07/10/17 20:30:00,17.088,1.13344
07/10/17 20:45:00,17.095,1.13378
07/10/17 21:00:00,17.101,1.13165
07/10/17 21:15:00,17.103,1.13157
07/10/17 21:30:00,17.1,1.12902
07/10/17 21:45:00,17.1,1.12863
07/10/17 22:00:00,17.1,1.12718
07/10/17 22:15:00,17.089,1.1247
07/10/17 22:30:00,17.08,1.12409
07/10/17 22:45:00,17.073,1.12253
07/10/17 23:00:00,17.061,1.12005
07/10/17 23:15:00,17.049,1.11791
07/10/17 23:30:00,17.034,1.11631
07/10/17 23:45:00,17.019,1.11414
07/11/17 00:00:00,17.007,1.1133
07/11/17 00:15:00,16.997,1.11109
07/11/17 00:30:00,16.978,1.10727
07/11/17 00:45:00,16.955,1.10609
07/11/17 01:00:00,16.93,1.10136
07/11/17 01:15:00,16.899,1.09949
07/11/17 01:30:00,16.866,1.09522
07/11/17 01:45:00,16.829,1.0911
07/11/17 02:00:00,16.786,1.08728
07/11/17 02:15:00,16.749,1.08381
07/11/17 02:30:00,16.707,1.07858
07/11/17 02:45:00,16.671,1.07519
07/11/17 03:00:00,16.636,1.07008
07/11/17 03:15:00,16.601,1.06569
07/11/17 03:30:00,16.57,1.06218
07/11/17 03:45:00,16.533,1.0597
07/11/17 04:00:00,16.494,1.05585
07/11/17 04:15:00,16.452,1.04936
07/11/17 04:30:00,16.414,1.04532
07/11/17 04:45:00,16.375,1.04295
07/11/17 05:00:00,16.326,1.0378
07/11/17 05:15:00,16.281,1.03319
07/11/17 05:30:00,16.245,1.0293
07/11/17 05:45:00,16.213,1.02453
07/11/17 06:00:00,16.187,1.02216
07/11/17 06:15:00,16.162,1.01995
07/11/17 06:30:00,16.14,1.01926
07/11/17 06:45:00,16.113,1.0198
07/11/17 07:00:00,16.086,0.00389
07/11/17 07:15:00,16.058,1.01301
07/11/17 07:30:00,16.029,1.01133
07/11/17 07:45:00,16.007,1.01061
07/11/17 08:00:00,15.982,1.00782
07/11/17 08:15:00,15.964,1.00504
07/11/17 08:30:00,15.953,1.00614
07/11/17 08:45:00,15.949,1.00553
07/11/17 09:00:00,15.947,1.00603
07/11/17 09:15:00,15.946,1.00755
07/11/17 09:30:00,15.942,1.00862
07/11/17 09:45:00,15.943,1.00927
07/11/17 10:00:00,15.94,1.01095
07/11/17 10:15:00,15.937,1.01171
07/11/17 10:30:00,15.934,1.01419
07/11/17 10:45:00,15.93,1.01377
07/11/17 11:00:00,15.924,1.01617
07/11/17 11:15:00,15.918,1.01732
07/11/17 11:30:00,15.906,1.01808
07/11/17 11:45:00,15.897,1.03887
07/11/17 12:00:00,15.888,1.04131
07/11/17 12:15:00,15.885,1.04166
07/11/17 12:30:00,15.892,1.0465
07/11/17 12:45:00,15.903,1.04906
07/11/17 13:00:00,15.936,1.065
07/11/17 13:15:00,15.967,1.0758
07/11/17 13:30:00,15.989,0.00389
07/11/17 13:45:00,16.026,0.00393
07/11/17 14:00:00,16.044,0.00393
07/11/17 14:15:00,16.059,0.00389
07/11/17 14:30:00,16.071,0.00389
07/11/17 14:45:00,16.085,0.00389
07/11/17 15:00:00,16.108,0.00393
07/11/17 15:15:00,16.138,0.00393
07/11/17 15:30:00,16.155,0.00393
07/11/17 15:45:00,16.168,0.00389
07/11/17 16:00:00,16.193,0.00393
07/11/17 16:15:00,16.208,0.00393
07/11/17 16:30:00,16.234,0.00393
07/11/17 16:45:00,16.248,0.00393
07/11/17 17:00:00,16.265,0.00393
07/11/17 17:15:00,16.293,0.00393
07/11/17 17:30:00,16.342,0.00397
07/11/17 17:45:00,16.371,0.00397
07/11/17 18:00:00,16.379,0.00393
07/11/17 18:15:00,16.414,0.00393
07/11/17 18:30:00,16.43,0.00397
07/11/17 18:45:00,168.177,0.01377
